Date,Portfolio Value
2015-07-17 00:00:00+08:00,123928.97411949054
2015-07-20 00:00:00+08:00,123634.43148078509
2015-07-21 00:00:00+08:00,125924.51003196213
2015-07-22 00:00:00+08:00,126548.20632375762
2015-07-23 00:00:00+08:00,128400.43444533789
2015-07-24 00:00:00+08:00,129181.20960934609
2015-07-27 00:00:00+08:00,129525.25395476869
2015-07-28 00:00:00+08:00,126691.41041542137
2015-07-29 00:00:00+08:00,123935.0410783872
2015-07-30 00:00:00+08:00,122481.05259463533
2015-07-31 00:00:00+08:00,120948.17667462703
2015-08-03 00:00:00+08:00,119347.47224335275
2015-08-04 00:00:00+08:00,119620.32924176705
2015-08-05 00:00:00+08:00,119772.46263239009
2015-08-06 00:00:00+08:00,120450.1101461241
2015-08-07 00:00:00+08:00,120231.06955547782
2015-08-10 00:00:00+08:00,121617.36012775691
2015-08-11 00:00:00+08:00,123367.40948765093
2015-08-12 00:00:00+08:00,124696.98816786103
2015-08-13 00:00:00+08:00,125479.45428663657
2015-08-14 00:00:00+08:00,128081.50809693482
2015-08-17 00:00:00+08:00,128188.80589575398
2015-08-18 00:00:00+08:00,127379.37074455534
2015-08-19 00:00:00+08:00,126745.03781200253
2015-08-20 00:00:00+08:00,124521.5093997199
2015-08-21 00:00:00+08:00,121449.57573024774
2015-08-24 00:00:00+08:00,117166.99328528398
2015-08-25 00:00:00+08:00,110926.42580345593
2015-08-26 00:00:00+08:00,107068.02570130884
2015-08-27 00:00:00+08:00,105118.31881010091
2015-08-28 00:00:00+08:00,104381.71401127655
2015-08-31 00:00:00+08:00,104124.48233845056
2015-09-01 00:00:00+08:00,103650.39854906395
2015-09-02 00:00:00+08:00,103707.90767692342
2015-09-07 00:00:00+08:00,104767.55168081587
2015-09-08 00:00:00+08:00,104640.84794791692
2015-09-09 00:00:00+08:00,104743.36781844615
2015-09-10 00:00:00+08:00,105633.90478156765
2015-09-11 00:00:00+08:00,106479.52668872292
2015-09-14 00:00:00+08:00,105831.97272555785
2015-09-15 00:00:00+08:00,103826.9889743631
2015-09-16 00:00:00+08:00,104680.96437870196
2015-09-17 00:00:00+08:00,104854.81795671386
2015-09-18 00:00:00+08:00,104540.08693873583
2015-09-21 00:00:00+08:00,104484.13564892767
2015-09-22 00:00:00+08:00,106357.43084849676
2015-09-23 00:00:00+08:00,106084.82976349945
2015-09-24 00:00:00+08:00,105984.76623806919
2015-09-25 00:00:00+08:00,105683.52633395042
2015-09-28 00:00:00+08:00,105570.89553044902
2015-09-29 00:00:00+08:00,104887.47233482961
2015-09-30 00:00:00+08:00,104713.38977675595
2015-10-08 00:00:00+08:00,105111.40949653812
2015-10-09 00:00:00+08:00,106108.39212056293
2015-10-12 00:00:00+08:00,106766.7744325723
2015-10-13 00:00:00+08:00,107968.89261630195
2015-10-14 00:00:00+08:00,109817.02190479894
2015-10-15 00:00:00+08:00,110314.27262766991
2015-10-16 00:00:00+08:00,111245.83717466326
2015-10-19 00:00:00+08:00,113504.79081131701
2015-10-20 00:00:00+08:00,114535.17879946891
2015-10-21 00:00:00+08:00,113163.4158728129
2015-10-22 00:00:00+08:00,113692.50403033414
2015-10-23 00:00:00+08:00,114932.78664499705
2015-10-26 00:00:00+08:00,115176.43066720707
2015-10-27 00:00:00+08:00,116202.74268475523
2015-10-28 00:00:00+08:00,115839.16180264464
2015-10-29 00:00:00+08:00,115436.22876575259
2015-10-30 00:00:00+08:00,115668.86446555998
2015-11-02 00:00:00+08:00,114778.41083577984
2015-11-03 00:00:00+08:00,114213.7823924404
2015-11-04 00:00:00+08:00,114783.29244883833
2015-11-05 00:00:00+08:00,115885.11568427106
2015-11-06 00:00:00+08:00,116829.15344090198
2015-11-09 00:00:00+08:00,118785.57031232369
2015-11-10 00:00:00+08:00,119154.99462484533
2015-11-11 00:00:00+08:00,121313.8042076239
2015-11-12 00:00:00+08:00,122204.99029662492
2015-11-13 00:00:00+08:00,121924.24568952671
2015-11-16 00:00:00+08:00,121249.97214898192
2015-11-17 00:00:00+08:00,121310.27216464495
2015-11-18 00:00:00+08:00,121190.15102496147
2015-11-19 00:00:00+08:00,121587.47604254092
2015-11-20 00:00:00+08:00,121765.43609942282
2015-11-23 00:00:00+08:00,121414.07216089017
2015-11-24 00:00:00+08:00,121457.66727597245
2015-11-25 00:00:00+08:00,121367.40310013783
2015-11-26 00:00:00+08:00,121111.9313185423
2015-11-27 00:00:00+08:00,118777.62611150666
2015-11-30 00:00:00+08:00,117497.43060236782
2015-12-01 00:00:00+08:00,117643.35812780804
2015-12-02 00:00:00+08:00,118037.85623666308
2015-12-03 00:00:00+08:00,119318.92822948248
2015-12-04 00:00:00+08:00,119473.4810334778
2015-12-07 00:00:00+08:00,119328.24434105749
2015-12-08 00:00:00+08:00,119024.35503394302
2015-12-09 00:00:00+08:00,118745.18773657971
2015-12-10 00:00:00+08:00,118076.4604735539
2015-12-11 00:00:00+08:00,117976.1119285338
2015-12-14 00:00:00+08:00,117947.11968210443
2015-12-15 00:00:00+08:00,118098.3296087031
2015-12-16 00:00:00+08:00,118224.16641295279
2015-12-17 00:00:00+08:00,118447.46106890627
2015-12-18 00:00:00+08:00,119354.17107232404
2015-12-21 00:00:00+08:00,119765.0674273884
2015-12-22 00:00:00+08:00,121065.610751584
2015-12-23 00:00:00+08:00,121739.87945441189
2015-12-24 00:00:00+08:00,121963.18420384993
2015-12-25 00:00:00+08:00,122052.0926405393
2015-12-28 00:00:00+08:00,121053.66935205087
2015-12-29 00:00:00+08:00,120949.96800047538
2015-12-30 00:00:00+08:00,120731.77081987419
2015-12-31 00:00:00+08:00,120497.47135425497
2016-01-04 00:00:00+08:00,117578.75430279152
2016-01-05 00:00:00+08:00,116044.89034889304
2016-01-06 00:00:00+08:00,114992.34916068891
2016-01-07 00:00:00+08:00,113490.74008112797
2016-01-08 00:00:00+08:00,112721.29906909843
2016-01-11 00:00:00+08:00,110863.53385997775
2016-01-12 00:00:00+08:00,109671.41874870882
2016-01-13 00:00:00+08:00,107633.58021659215
2016-01-14 00:00:00+08:00,106839.39111621416
2016-01-15 00:00:00+08:00,105974.13712879938
2016-01-18 00:00:00+08:00,104402.23741787857
2016-01-19 00:00:00+08:00,103882.13813710475
2016-01-20 00:00:00+08:00,103982.70871312702
2016-01-21 00:00:00+08:00,103771.9569123126
2016-01-22 00:00:00+08:00,102919.99662277807
2016-01-25 00:00:00+08:00,102871.55866826307
2016-01-26 00:00:00+08:00,100573.47358168717
2016-01-27 00:00:00+08:00,98785.03311737446
2016-01-28 00:00:00+08:00,96861.98777833799
2016-01-29 00:00:00+08:00,96227.5186791363
2016-02-01 00:00:00+08:00,94748.38145805737
2016-02-02 00:00:00+08:00,94389.07223973642
2016-02-03 00:00:00+08:00,93948.77514898464
2016-02-04 00:00:00+08:00,94881.57571321192
2016-02-05 00:00:00+08:00,95494.61735595152
2016-02-15 00:00:00+08:00,95333.96690422826
2016-02-16 00:00:00+08:00,96075.13456131428
2016-02-17 00:00:00+08:00,96251.0398624325
2016-02-18 00:00:00+08:00,97167.09737666779
2016-02-19 00:00:00+08:00,97295.72267828017
2016-02-22 00:00:00+08:00,98397.78465239644
2016-02-23 00:00:00+08:00,99265.42528736114
2016-02-24 00:00:00+08:00,100103.73463056904
2016-02-25 00:00:00+08:00,98187.75064724564
2016-02-26 00:00:00+08:00,97508.7555703928
2016-02-29 00:00:00+08:00,96143.75481702645
2016-03-01 00:00:00+08:00,95805.57662801979
2016-03-02 00:00:00+08:00,96555.1626823951
2016-03-03 00:00:00+08:00,98169.69391044432
2016-03-04 00:00:00+08:00,98701.54667562335
2016-03-07 00:00:00+08:00,99734.7405223858
2016-03-08 00:00:00+08:00,101109.72842581442
2016-03-09 00:00:00+08:00,100447.67227747405
2016-03-10 00:00:00+08:00,99913.19096274223
2016-03-11 00:00:00+08:00,99458.27728808235
2016-03-14 00:00:00+08:00,99685.33907472211
2016-03-15 00:00:00+08:00,99904.62463457347
2016-03-16 00:00:00+08:00,100414.1942851713
2016-03-17 00:00:00+08:00,101048.53426651112
2016-03-18 00:00:00+08:00,101591.27362080869
2016-03-21 00:00:00+08:00,102138.93348153422
2016-03-22 00:00:00+08:00,103258.79503951843
2016-03-23 00:00:00+08:00,104363.14112076118
2016-03-24 00:00:00+08:00,104605.07267114609
2016-03-25 00:00:00+08:00,104477.07934899314
2016-03-28 00:00:00+08:00,104387.80221303194
2016-03-29 00:00:00+08:00,103560.92385553526
2016-03-30 00:00:00+08:00,103774.87298704851
2016-03-31 00:00:00+08:00,104317.9782416643
2016-04-01 00:00:00+08:00,104730.07528130373
2016-04-05 00:00:00+08:00,105313.63408444572
2016-04-06 00:00:00+08:00,105912.58287286323
2016-04-07 00:00:00+08:00,105769.58296189661
2016-04-08 00:00:00+08:00,105541.58726786489
2016-04-11 00:00:00+08:00,105389.45424590372
2016-04-12 00:00:00+08:00,105480.39871452183
2016-04-13 00:00:00+08:00,105592.74150403093
2016-04-14 00:00:00+08:00,106422.217634438
2016-04-15 00:00:00+08:00,106883.84496368613
2016-04-18 00:00:00+08:00,106822.53068865088
2016-04-19 00:00:00+08:00,106586.4857474473
2016-04-20 00:00:00+08:00,105470.14781706226
2016-04-21 00:00:00+08:00,104428.12425695939
2016-04-22 00:00:00+08:00,104442.04900771119
2016-04-25 00:00:00+08:00,103991.92537528659
2016-04-26 00:00:00+08:00,103933.45675141513
2016-04-27 00:00:00+08:00,103582.51006523588
2016-04-28 00:00:00+08:00,103309.59532339037
2016-04-29 00:00:00+08:00,103358.20248781706
2016-05-03 00:00:00+08:00,103631.27955312024
2016-05-04 00:00:00+08:00,104345.94149445271
2016-05-05 00:00:00+08:00,105040.94570260085
2016-05-06 00:00:00+08:00,104705.14818671161
2016-05-09 00:00:00+08:00,103130.128463703
2016-05-10 00:00:00+08:00,102682.21080605338
2016-05-11 00:00:00+08:00,103081.13474228588
2016-05-12 00:00:00+08:00,102641.02645976201
2016-05-13 00:00:00+08:00,102622.01984225717
2016-05-16 00:00:00+08:00,102648.38073522925
2016-05-17 00:00:00+08:00,102897.63464963275
2016-05-18 00:00:00+08:00,103180.92819299531
2016-05-19 00:00:00+08:00,102898.19590692766
2016-05-20 00:00:00+08:00,103188.8447824475
2016-05-23 00:00:00+08:00,103309.63160529827
2016-05-24 00:00:00+08:00,103169.67918603418
2016-05-25 00:00:00+08:00,102874.41607625622
2016-05-26 00:00:00+08:00,102545.25221327924
2016-05-27 00:00:00+08:00,102354.93255042932
2016-05-30 00:00:00+08:00,102081.8481204457
2016-05-31 00:00:00+08:00,102665.51775519921
2016-06-01 00:00:00+08:00,103318.014831076
2016-06-02 00:00:00+08:00,103798.79433645491
2016-06-03 00:00:00+08:00,104337.78514111698
2016-06-06 00:00:00+08:00,105184.0689760224
2016-06-07 00:00:00+08:00,105336.57796961835
2016-06-08 00:00:00+08:00,105563.37247538658
2016-06-13 00:00:00+08:00,104569.32369586515
2016-06-14 00:00:00+08:00,104591.86831772071
2016-06-15 00:00:00+08:00,104437.77688127913
2016-06-16 00:00:00+08:00,104638.29204690075
2016-06-17 00:00:00+08:00,104786.41718532825
2016-06-20 00:00:00+08:00,106135.66195783095
2016-06-21 00:00:00+08:00,105816.86520704444
2016-06-22 00:00:00+08:00,105876.00778975768
2016-06-23 00:00:00+08:00,105720.25665451764
2016-06-24 00:00:00+08:00,105277.66795059378
2016-06-27 00:00:00+08:00,105328.7762700992
2016-06-28 00:00:00+08:00,105879.44983633985
2016-06-29 00:00:00+08:00,106606.68052886198
2016-06-30 00:00:00+08:00,106875.33069246987
2016-07-01 00:00:00+08:00,107005.65326396847
2016-07-04 00:00:00+08:00,107560.51494253069
2016-07-05 00:00:00+08:00,108706.25156044772
2016-07-06 00:00:00+08:00,109019.69167814612
2016-07-07 00:00:00+08:00,109861.80588120324
2016-07-08 00:00:00+08:00,110911.78371786835
2016-07-11 00:00:00+08:00,111596.61523536673
2016-07-12 00:00:00+08:00,112669.49571138498
2016-07-13 00:00:00+08:00,113751.89881589347
2016-07-14 00:00:00+08:00,114137.3761652155
2016-07-15 00:00:00+08:00,114338.42514865338
2016-07-18 00:00:00+08:00,113836.70436448166
2016-07-19 00:00:00+08:00,113818.86730963035
2016-07-20 00:00:00+08:00,113763.18457132654
2016-07-21 00:00:00+08:00,113853.43207841508
2016-07-22 00:00:00+08:00,113627.93104039622
2016-07-25 00:00:00+08:00,113248.10068646392
2016-07-26 00:00:00+08:00,113937.52080451477
2016-07-27 00:00:00+08:00,113025.08848061167
2016-07-28 00:00:00+08:00,112923.08239449479
2016-07-29 00:00:00+08:00,112774.26808961832
2016-08-01 00:00:00+08:00,112916.38244433398
2016-08-02 00:00:00+08:00,112938.87280095577
2016-08-03 00:00:00+08:00,113505.89512489174
2016-08-04 00:00:00+08:00,113770.05117257065
2016-08-05 00:00:00+08:00,113550.04874604849
2016-08-08 00:00:00+08:00,113900.89052927068
2016-08-09 00:00:00+08:00,114412.59062867169
2016-08-10 00:00:00+08:00,114729.90261635117
2016-08-11 00:00:00+08:00,114338.05330164764
2016-08-12 00:00:00+08:00,114641.85742274347
2016-08-15 00:00:00+08:00,115431.52676532739
2016-08-16 00:00:00+08:00,116294.40879238445
2016-08-17 00:00:00+08:00,116842.68201255499
2016-08-18 00:00:00+08:00,117082.51637130597
2016-08-19 00:00:00+08:00,116822.25406173914
2016-08-22 00:00:00+08:00,117303.76081289275
2016-08-23 00:00:00+08:00,117111.94058165846
2016-08-24 00:00:00+08:00,116906.86595907422
2016-08-25 00:00:00+08:00,116433.84193862791
2016-08-26 00:00:00+08:00,116323.90863528696
2016-08-29 00:00:00+08:00,115859.01632733853
2016-08-30 00:00:00+08:00,115761.78715130783
2016-08-31 00:00:00+08:00,115952.26384288915
2016-09-01 00:00:00+08:00,115999.44477335768
2016-09-02 00:00:00+08:00,115775.56400094822
2016-09-05 00:00:00+08:00,115963.66743509761
2016-09-06 00:00:00+08:00,115990.46406064158
2016-09-07 00:00:00+08:00,116105.3535118963
2016-09-08 00:00:00+08:00,116427.43305745967
2016-09-09 00:00:00+08:00,116075.5730318193
2016-09-12 00:00:00+08:00,114881.08796983716
2016-09-13 00:00:00+08:00,114833.88134135546
2016-09-14 00:00:00+08:00,114252.3193041495
2016-09-19 00:00:00+08:00,114047.75732044068
2016-09-20 00:00:00+08:00,113923.20787013744
2016-09-21 00:00:00+08:00,113820.15005113148
2016-09-22 00:00:00+08:00,114020.80840238364
2016-09-23 00:00:00+08:00,113829.78345549462
2016-09-26 00:00:00+08:00,113060.97249729237
2016-09-27 00:00:00+08:00,112974.97334504922
2016-09-28 00:00:00+08:00,112872.57589265585
2016-09-29 00:00:00+08:00,112882.19591053372
2016-09-30 00:00:00+08:00,112907.85619280647
2016-10-10 00:00:00+08:00,112933.1850375288
2016-10-11 00:00:00+08:00,113603.50400557138
2016-10-12 00:00:00+08:00,114690.70514289121
2016-10-13 00:00:00+08:00,114756.84439287065
2016-10-14 00:00:00+08:00,114995.10481217928
2016-10-17 00:00:00+08:00,114958.44991605796
2016-10-18 00:00:00+08:00,115216.8349480773
2016-10-19 00:00:00+08:00,115620.82057200144
2016-10-20 00:00:00+08:00,115734.73315394936
2016-10-21 00:00:00+08:00,116011.17221333667
2016-10-24 00:00:00+08:00,117137.07883734809
2016-10-25 00:00:00+08:00,117569.48346369766
2016-10-26 00:00:00+08:00,118842.45535383347
2016-10-27 00:00:00+08:00,119298.20126860264
2016-10-28 00:00:00+08:00,118746.49125487593
2016-10-31 00:00:00+08:00,118243.91925734917
2016-11-01 00:00:00+08:00,118438.20845709318
2016-11-02 00:00:00+08:00,118328.4891023665
2016-11-03 00:00:00+08:00,118600.56331194432
2016-11-04 00:00:00+08:00,119045.01773304706
2016-11-07 00:00:00+08:00,118887.97730218571
2016-11-08 00:00:00+08:00,119548.97722355663
2016-11-09 00:00:00+08:00,119424.31620546065
2016-11-10 00:00:00+08:00,119667.14075609545
2016-11-11 00:00:00+08:00,119607.63144762364
2016-11-14 00:00:00+08:00,119678.86830085747
2016-11-15 00:00:00+08:00,120674.16202421288
2016-11-16 00:00:00+08:00,120804.56592762927
2016-11-17 00:00:00+08:00,120922.09073506919
2016-11-18 00:00:00+08:00,121143.00715610884
2016-11-21 00:00:00+08:00,121059.4784996308
2016-11-22 00:00:00+08:00,121169.73022456461
2016-11-23 00:00:00+08:00,121970.94775613902
2016-11-24 00:00:00+08:00,122373.90131992905
2016-11-25 00:00:00+08:00,122731.81238236694
2016-11-28 00:00:00+08:00,123275.54850321633
2016-11-29 00:00:00+08:00,123204.81782345778
2016-11-30 00:00:00+08:00,123436.93203463078
2016-12-01 00:00:00+08:00,124009.48421366907
2016-12-02 00:00:00+08:00,124702.9119429143
2016-12-05 00:00:00+08:00,123944.99825607709
2016-12-06 00:00:00+08:00,123953.57876455877
2016-12-07 00:00:00+08:00,124138.2152587132
2016-12-08 00:00:00+08:00,124066.73364455387
2016-12-09 00:00:00+08:00,124220.47297575443
2016-12-12 00:00:00+08:00,123655.54631673802
2016-12-13 00:00:00+08:00,123556.05327364815
2016-12-14 00:00:00+08:00,123210.0025547777
2016-12-15 00:00:00+08:00,122496.59374960982
2016-12-16 00:00:00+08:00,122572.13204817202
2016-12-19 00:00:00+08:00,122113.70391679896
2016-12-20 00:00:00+08:00,121700.79753329363
2016-12-21 00:00:00+08:00,121762.79462311711
2016-12-22 00:00:00+08:00,121694.70006763525
2016-12-23 00:00:00+08:00,121248.21972131025
2016-12-26 00:00:00+08:00,121096.43379053057
2016-12-27 00:00:00+08:00,121827.88396583093
2016-12-28 00:00:00+08:00,121905.99120693796
2016-12-29 00:00:00+08:00,121551.18521495193
2016-12-30 00:00:00+08:00,121342.69131995822
2017-01-03 00:00:00+08:00,121786.88637044128
2017-01-04 00:00:00+08:00,121949.23369931862
2017-01-05 00:00:00+08:00,122485.03679851445
2017-01-06 00:00:00+08:00,123219.90125914305
2017-01-09 00:00:00+08:00,123480.36916383696
2017-01-10 00:00:00+08:00,123744.12374281877
2017-01-11 00:00:00+08:00,123416.42022902696
2017-01-12 00:00:00+08:00,123178.42088435034
2017-01-13 00:00:00+08:00,123346.67406504691
2017-01-16 00:00:00+08:00,123004.66338816842
2017-01-17 00:00:00+08:00,123405.37967055725
2017-01-18 00:00:00+08:00,123740.29771579395
2017-01-19 00:00:00+08:00,123469.67803916673
2017-01-20 00:00:00+08:00,123932.197132871
2017-01-23 00:00:00+08:00,124149.69080635301
2017-01-24 00:00:00+08:00,124505.35734974834
2017-01-25 00:00:00+08:00,125128.11519469149
2017-01-26 00:00:00+08:00,125353.52946959325
2017-02-03 00:00:00+08:00,125221.93620123474
2017-02-06 00:00:00+08:00,125460.23953516304
2017-02-07 00:00:00+08:00,125186.88348951458
2017-02-08 00:00:00+08:00,125338.0740098247
2017-02-09 00:00:00+08:00,126132.13103634033
2017-02-10 00:00:00+08:00,126690.95499297668
2017-02-13 00:00:00+08:00,126903.25645989526
2017-02-14 00:00:00+08:00,127070.35194187298
2017-02-15 00:00:00+08:00,127856.96978472671
2017-02-16 00:00:00+08:00,127999.42894120677
2017-02-17 00:00:00+08:00,128180.31724022179
2017-02-20 00:00:00+08:00,128392.68530179493
2017-02-21 00:00:00+08:00,129139.24705845016
2017-02-22 00:00:00+08:00,129547.78170731406
2017-02-23 00:00:00+08:00,129679.4214349325
2017-02-24 00:00:00+08:00,130632.00601111054
2017-02-27 00:00:00+08:00,130282.15718847123
2017-02-28 00:00:00+08:00,130766.15193426581
2017-03-01 00:00:00+08:00,131163.8057190491
2017-03-02 00:00:00+08:00,130845.06204262159
2017-03-03 00:00:00+08:00,130709.39065503258
2017-03-06 00:00:00+08:00,130816.73066066488
2017-03-07 00:00:00+08:00,130678.64960791386
2017-03-08 00:00:00+08:00,130701.47798547085
2017-03-09 00:00:00+08:00,130350.63708345185
2017-03-10 00:00:00+08:00,129974.96830366988
2017-03-13 00:00:00+08:00,130267.3551114517
2017-03-14 00:00:00+08:00,130706.65201788976
2017-03-15 00:00:00+08:00,131094.8541557363
2017-03-16 00:00:00+08:00,131531.90752926838
2017-03-17 00:00:00+08:00,132210.73556222412
2017-03-20 00:00:00+08:00,131862.36267127254
2017-03-21 00:00:00+08:00,131931.90763203276
2017-03-22 00:00:00+08:00,132072.45580460143
2017-03-23 00:00:00+08:00,132421.41046376174
2017-03-24 00:00:00+08:00,133264.76932535315
2017-03-27 00:00:00+08:00,133920.23933455517
2017-03-28 00:00:00+08:00,133811.74993614634
2017-03-29 00:00:00+08:00,133900.18054915126
2017-03-30 00:00:00+08:00,133404.80149667963
2017-03-31 00:00:00+08:00,133172.29074552274
2017-04-05 00:00:00+08:00,133704.7878518798
2017-04-06 00:00:00+08:00,134158.61865237684
2017-04-07 00:00:00+08:00,135476.4395500776
2017-04-10 00:00:00+08:00,135525.55056149978
2017-04-11 00:00:00+08:00,135898.94672226228
2017-04-12 00:00:00+08:00,135775.26665995544
2017-04-13 00:00:00+08:00,136116.1410700108
2017-04-14 00:00:00+08:00,135826.45836924878
2017-04-17 00:00:00+08:00,135510.65514037025
2017-04-18 00:00:00+08:00,135108.61776130897
2017-04-19 00:00:00+08:00,134255.41327134764
2017-04-20 00:00:00+08:00,133989.38272190638
2017-04-21 00:00:00+08:00,134551.16386822323
2017-04-24 00:00:00+08:00,133391.47661586147
2017-04-25 00:00:00+08:00,133194.10565260518
2017-04-26 00:00:00+08:00,133077.4290204928
2017-04-27 00:00:00+08:00,133207.17202431674
2017-04-28 00:00:00+08:00,133546.84166003802
2017-05-02 00:00:00+08:00,133713.79639804745
2017-05-03 00:00:00+08:00,134061.79629189568
2017-05-04 00:00:00+08:00,134232.05371524236
2017-05-05 00:00:00+08:00,133503.14654384006
2017-05-08 00:00:00+08:00,132401.88431057808
2017-05-09 00:00:00+08:00,132451.26992224943
2017-05-10 00:00:00+08:00,131362.33790299555
2017-05-11 00:00:00+08:00,131468.520801283
2017-05-12 00:00:00+08:00,131596.0725982388
2017-05-15 00:00:00+08:00,131656.6601949257
2017-05-16 00:00:00+08:00,132076.53373339618
2017-05-17 00:00:00+08:00,132497.44586158037
2017-05-18 00:00:00+08:00,132427.39486990217
2017-05-19 00:00:00+08:00,132787.66104425024
2017-05-22 00:00:00+08:00,131892.17074379744
2017-05-23 00:00:00+08:00,131117.62843546638
2017-05-24 00:00:00+08:00,132314.10002219572
2017-05-25 00:00:00+08:00,133111.25164742162
2017-05-26 00:00:00+08:00,133891.5438861281
2017-05-31 00:00:00+08:00,134070.9607111654
2017-06-01 00:00:00+08:00,133706.55420114755
2017-06-02 00:00:00+08:00,134390.69617714957
2017-06-05 00:00:00+08:00,134106.67219551845
2017-06-06 00:00:00+08:00,134682.37813682022
2017-06-07 00:00:00+08:00,135155.00106103663
2017-06-08 00:00:00+08:00,135951.36442330523
2017-06-09 00:00:00+08:00,137156.7726001908
2017-06-12 00:00:00+08:00,137038.83110921562
2017-06-13 00:00:00+08:00,137987.91594096558
2017-06-14 00:00:00+08:00,138110.36510716053
2017-06-15 00:00:00+08:00,138570.56876753032
2017-06-16 00:00:00+08:00,138765.07222546387
