Date,600028.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600089.SS,600104.SS,600111.SS,600150.SS,600276.SS,600309.SS,600406.SS,600436.SS,600438.SS,600519.SS,600690.SS,600809.SS,600887.SS,600893.SS,600900.SS,600905.SS,601012.SS,601088.SS,601166.SS,601225.SS,601288.SS,601318.SS,601390.SS,601398.SS,601601.SS,601628.SS,601633.SS,601668.SS,601669.SS,601728.SS,601857.SS,601888.SS,601899.SS,601919.SS,601988.SS,603259.SS,603288.SS,603501.SS,603799.SS,603986.SS,688111.SS,688041.SS,688599.SS,688981.SS
2015-03-18 00:00:00+08:00,3.5091238021850586,22.769994735717773,7.928477764129639,10.774333000183105,7.047266960144043,4.690634250640869,7.6684441566467285,15.982593536376953,17.176864624023438,38.286067962646484,9.930744171142578,14.847450256347656,8.45364761352539,30.337181091308594,4.341719627380371,149.97340393066406,9.717329978942871,13.870115280151367,10.890308380126953,34.404842376708984,7.2457275390625,,3.4886341094970703,10.208038330078125,10.85344123840332,4.193735599517822,2.0065977573394775,28.150835037231445,7.296651840209961,2.774880886077881,25.746511459350586,32.47388458251953,13.50477123260498,3.2734508514404297,6.941651821136475,,8.826923370361328,23.340030670166016,3.1683781147003174,3.519190788269043,2.496400833129883,,11.722116470336914,,7.858488082885742,,,,,
2015-03-19 00:00:00+08:00,3.5091238021850586,22.549741744995117,8.094017028808594,10.73326301574707,6.94572114944458,4.783938407897949,7.732495307922363,15.696735382080078,17.253662109375,38.56171798706055,9.762151718139648,15.00989818572998,8.429369926452637,29.468027114868164,4.341719627380371,146.83787536621094,9.424588203430176,13.69245719909668,10.79206371307373,33.752437591552734,7.425144195556641,,3.616816997528076,10.259987831115723,10.872459411621094,4.368733882904053,1.9837956428527832,27.536333084106445,8.027118682861328,2.7514150142669678,24.953153610229492,31.56779670715332,13.5318021774292,3.403191328048706,7.57271146774292,,8.819347381591797,23.340030670166016,3.2094197273254395,3.456348419189453,2.461808204650879,,11.619921684265137,,8.238547325134277,,,,,
2015-03-20 00:00:00+08:00,3.5036590099334717,24.570024490356445,8.015604019165039,10.740106582641602,7.148813247680664,4.716080665588379,7.6684441566467285,15.696735382080078,17.106470108032227,38.187618255615234,10.182476997375488,14.970911026000977,8.837242126464844,29.145559310913086,4.341719627380371,145.23626708984375,9.34733772277832,13.793975830078125,11.128371238708496,33.57014465332031,7.473450660705566,,3.9783146381378174,10.213233947753906,10.809062957763672,4.443734169006348,2.02940034866333,28.51081085205078,8.283987045288086,2.7690136432647705,25.37228775024414,32.25163650512695,13.212834358215332,3.3532915115356445,7.393625736236572,,8.849654197692871,23.340030670166016,3.1847951412200928,3.5095231533050537,2.5252275466918945,,11.564181327819824,,8.09206771850586,,,,,
2015-03-23 00:00:00+08:00,3.5145909786224365,25.306743621826172,8.137579917907715,10.808558464050293,7.2909770011901855,4.758491516113281,7.819833755493164,16.173166275024414,17.349658966064453,38.41404724121094,10.210190773010254,14.990406036376953,8.876087188720703,29.42772102355957,4.341719627380371,146.68748474121094,9.469313621520996,14.035086631774902,11.551587104797363,34.26093292236328,7.735676288604736,,4.375777244567871,10.384664535522461,11.176761627197266,4.4687347412109375,2.063603401184082,28.34354591369629,9.110779762268066,2.804213523864746,25.52197265625,32.867095947265625,13.969705581665039,3.463071346282959,7.6921000480651855,,8.94057559967041,23.340030670166016,3.2832939624786377,3.5288589000701904,2.554054021835327,,12.072829246520996,,8.123738288879395,,,,,
2015-03-24 00:00:00+08:00,3.4817941188812256,24.645971298217773,7.989465236663818,10.65112018585205,7.060806751251221,4.656704902648926,7.6742682456970215,16.204925537109375,17.176864624023438,38.85706329345703,10.094717979431152,14.646020889282227,8.79354190826416,30.485820770263672,4.341719627380371,147.14617919921875,9.753921508789062,13.851081848144531,11.321084976196289,34.66387939453125,7.728775501251221,,4.602636814117432,10.213233947753906,10.967554092407227,4.418734550476074,2.126309871673584,27.53997039794922,10.025872230529785,2.8159472942352295,25.00554656982422,32.03792953491211,14.431941032409668,3.3932113647460938,7.871184349060059,,8.781463623046875,23.340030670166016,3.6116232872009277,3.4950203895568848,2.5598196983337402,,11.798763275146484,,7.98517370223999,,,,,
2015-03-25 00:00:00+08:00,3.4216699600219727,24.585214614868164,7.980752468109131,10.377310752868652,6.864485740661621,4.5379557609558105,7.784897804260254,15.74755573272705,16.844078063964844,41.584041595458984,10.43652057647705,14.607034683227539,8.604172706604004,29.644378662109375,4.341719627380371,144.95803833007812,9.973475456237793,13.686110496520996,11.48357105255127,33.83878707885742,7.473450660705566,,5.034220218658447,9.989848136901855,10.59985637664795,4.431233882904053,2.0750045776367188,27.299985885620117,10.411173820495605,2.7514150142669678,24.12238121032715,30.99507713317871,14.27515983581543,3.403191328048706,7.62387752532959,,8.584468841552734,23.340030670166016,3.7101218700408936,3.475684642791748,2.4791042804718018,,11.736053466796875,,8.088107109069824,,,,,
2015-03-26 00:00:00+08:00,3.5200562477111816,24.31938362121582,8.311833381652832,10.41838264465332,7.020186901092529,4.622776985168457,7.8373026847839355,15.741204261779785,17.048871994018555,45.73850631713867,10.443448066711426,14.834456443786621,8.72556209564209,29.198469161987305,4.341719627380371,149.30421447753906,9.591288566589355,14.200054168701172,11.87656021118164,34.34727478027344,7.4872517585754395,,4.53070592880249,10.192453384399414,10.796385765075684,4.743733882904053,2.080705165863037,28.412633895874023,10.041926383972168,2.7690136432647705,24.167287826538086,31.157489776611328,14.142705917358398,3.4980015754699707,7.487432479858398,,9.084534645080566,23.340030670166016,3.6198315620422363,3.519190788269043,2.484870195388794,,11.780181884765625,,8.238547325134277,,,,,
2015-03-27 00:00:00+08:00,3.4817941188812256,24.39533805847168,8.224705696105957,10.445764541625977,7.2909770011901855,4.571884632110596,8.145902633666992,15.677679061889648,17.144868850708008,43.8877067565918,10.272544860839844,14.61352825164795,9.599576950073242,29.12036895751953,4.341719627380371,146.28895568847656,9.660407066345215,14.225433349609375,11.751862525939941,34.34727478027344,7.404442310333252,,4.378543376922607,10.24959659576416,10.777366638183594,4.8187336921691895,2.0750045776367188,27.896305084228516,10.049952507019043,2.7631475925445557,24.017601013183594,31.003625869750977,14.037283897399902,3.6027915477752686,7.837072849273682,,8.8648099899292,23.340030670166016,3.6362481117248535,3.5530292987823486,2.4906351566314697,,12.061216354370117,,8.123738288879395,,,,,
2015-03-30 00:00:00+08:00,3.5473854541778564,24.995344161987305,9.043691635131836,10.774333000183105,8.02210521697998,4.758491516113281,8.629183769226074,16.128698348999023,17.452054977416992,45.09860610961914,10.424969673156738,15.54271411895752,10.099703788757324,29.21358299255371,4.341719627380371,147.9582977294922,9.953145980834961,14.371369361877441,11.850109100341797,35.38345718383789,7.583860874176025,,4.333356857299805,10.618437767028809,11.728309631347656,5.218731880187988,2.1320104598999023,29.074413299560547,10.539607048034668,2.886345624923706,25.1627197265625,31.841333389282227,14.353551864624023,3.96207332611084,8.621633529663086,,9.001191139221191,23.340030670166016,3.6526644229888916,3.7173869609832764,2.571350574493408,,12.195924758911133,,7.969339370727539,,,,,
2015-03-31 00:00:00+08:00,3.5036590099334717,24.926990509033203,8.825874328613281,10.657964706420898,7.77839469909668,4.63974142074585,8.39045524597168,15.792022705078125,17.394454956054688,44.32087326049805,10.646682739257812,15.672673225402832,10.07056999206543,29.349624633789062,4.341719627380371,147.3491668701172,10.506098747253418,14.054121017456055,11.657394409179688,36.92811584472656,7.514853477478027,,4.766785621643066,10.436615943908691,11.639554977416992,5.099981784820557,2.092106342315674,28.448999404907227,10.138251304626465,2.8511459827423096,25.37228775024414,31.670372009277344,14.058908462524414,3.827342987060547,8.434021949768066,,8.887537956237793,23.340030670166016,3.545957565307617,3.5965356826782227,2.5252275466918945,,11.949729919433594,,7.989134788513184,,,,,
2015-04-01 00:00:00+08:00,3.5364532470703125,25.77764129638672,8.92171573638916,10.767487525939941,7.71746826171875,5.106259822845459,9.228918075561523,16.408205032348633,17.93203353881836,44.665435791015625,11.1940279006958,15.705160140991211,11.075685501098633,30.10540771484375,4.341719627380371,146.88296508789062,10.579282760620117,14.111225128173828,11.880338668823242,38.472782135009766,7.514853477478027,,5.243556499481201,10.556097984313965,11.658573150634766,5.581230163574219,2.1035075187683105,28.779888153076172,10.379063606262207,2.8687455654144287,25.79141616821289,32.31147003173828,14.191361427307129,3.83732271194458,8.578994750976562,,8.986035346984863,23.340030670166016,3.5787904262542725,3.6303744316101074,2.542523145675659,,12.428184509277344,,8.040599822998047,,,,,
2015-04-02 00:00:00+08:00,3.541919708251953,25.397886276245117,8.843299865722656,10.71957015991211,7.58884334564209,5.055366516113281,9.461824417114258,16.236690521240234,17.925634384155273,44.67527389526367,11.187098503112793,15.679169654846191,11.488414764404297,31.23404884338379,4.341719627380371,146.3115234375,11.298937797546387,14.073155403137207,11.857666015625,38.78939437866211,7.383739948272705,,5.589375972747803,10.717142105102539,11.48740291595459,5.662479877471924,2.080705165863037,28.36900520324707,10.306821823120117,2.8452794551849365,25.454612731933594,32.106319427490234,13.896722793579102,3.7524919509887695,8.4937162399292,,9.023920059204102,23.340030670166016,3.644456624984741,3.5917012691497803,2.5136966705322266,,12.586121559143066,,8.194997787475586,,,,,
2015-04-03 00:00:00+08:00,3.525521993637085,25.990299224853516,8.808450698852539,10.71957015991211,7.582072734832764,5.046884536743164,9.351194381713867,16.66229820251465,18.00242805480957,46.35873031616211,11.261003494262695,15.81562328338623,11.634081840515137,31.58674430847168,4.341719627380371,147.9883575439453,11.25421142578125,14.054121017456055,11.846330642700195,39.07722854614258,7.4872517585754395,,5.581997871398926,10.659995079040527,11.823404312133789,5.54373025894165,2.0864059925079346,28.619892120361328,10.130224227905273,2.857012987136841,25.52197265625,32.1490592956543,13.907536506652832,3.7574820518493652,8.382853507995605,,8.9708833694458,23.340030670166016,3.660871982574463,3.601370334625244,2.5194621086120605,,13.018122673034668,,8.424616813659668,,,,,
2015-04-07 00:00:00+08:00,3.6403071880340576,26.301698684692383,9.07854175567627,10.71957015991211,7.785163402557373,5.199564456939697,9.432710647583008,16.5733642578125,18.24561882019043,46.84111404418945,11.339524269104004,16.3939266204834,11.357312202453613,31.53888511657715,4.341719627380371,150.8908233642578,11.12817096710205,14.574409484863281,12.277106285095215,38.463191986083984,7.721874713897705,,5.7996344566345215,10.976887702941895,12.546122550964355,5.549980163574219,2.149111747741699,29.463478088378906,10.170360565185547,2.9332778453826904,26.030916213989258,33.405616760253906,15.08609676361084,3.792412757873535,8.51929759979248,,9.296684265136719,23.340030670166016,3.7429542541503906,3.707719087600708,2.577115774154663,,13.975028991699219,,8.832387924194336,,,,,
2015-04-08 00:00:00+08:00,3.6840336322784424,27.402984619140625,9.113391876220703,10.71957015991211,8.015334129333496,5.2419753074646,9.322080612182617,16.64324188232422,17.842437744140625,45.492393493652344,11.381093978881836,16.030048370361328,10.9785737991333,30.96448516845703,4.341719627380371,153.7707061767578,10.863890647888184,14.777446746826172,12.413139343261719,37.513370513916016,7.790882110595703,,5.543266296386719,10.8729887008667,12.977214813232422,5.424981117248535,2.1719143390655518,29.965267181396484,10.6038236618042,2.9567437171936035,26.682065963745117,34.84168243408203,14.937422752380371,3.8922128677368164,9.022440910339355,,9.47852611541748,23.340030670166016,3.6690802574157715,3.6303744316101074,2.611708164215088,,13.944835662841797,,8.539424896240234,,,,,
2015-04-09 00:00:00+08:00,3.6457724571228027,27.167537689208984,8.764887809753418,10.71957015991211,8.814160346984863,5.106259822845459,9.287144660949707,16.192222595214844,17.445653915405273,43.995994567871094,11.401880264282227,15.620689392089844,11.221355438232422,30.221294403076172,4.341719627380371,150.38699340820312,10.591482162475586,14.809172630310059,12.1561861038208,36.784202575683594,7.7149739265441895,,5.338541507720947,10.691167831420898,12.571479797363281,5.612480163574219,2.149111747741699,29.61255645751953,10.122197151184082,2.9508776664733887,26.2404842376709,34.063812255859375,14.731987953186035,3.7574820518493652,8.775134086608887,,9.387602806091309,23.340030670166016,3.5541646480560303,3.688382387161255,2.5886459350585938,,15.278002738952637,,8.278136253356934,,,,,
2015-04-10 00:00:00+08:00,3.667635679244995,27.2206974029541,8.825874328613281,10.71957015991211,8.617837905883789,5.182600498199463,9.799538612365723,16.34467887878418,18.533605575561523,45.01984405517578,11.822203636169434,15.737648963928223,11.221355438232422,32.21656799316406,4.341719627380371,150.5524444580078,11.095645904541016,15.183527946472168,12.59451961517334,40.382041931152344,7.783980846405029,,5.872488021850586,10.904157638549805,12.926497459411621,5.631230354309082,2.1719143390655518,31.321531295776367,10.194440841674805,2.991943120956421,26.846717834472656,35.20924377441406,14.613049507141113,3.7824325561523438,8.860413551330566,,9.440645217895508,23.340030670166016,3.5952069759368896,3.9252512454986572,2.6290040016174316,,16.288331985473633,,8.42065715789795,,,,,
2015-04-13 00:00:00+08:00,3.7277612686157227,26.87132453918457,9.183093070983887,11.794266700744629,8.80062198638916,5.326796531677246,9.799538612365723,16.243043899536133,18.546405792236328,45.531768798828125,12.367241859436035,16.341941833496094,11.333033561706543,34.370548248291016,4.341719627380371,153.3195343017578,10.965538024902344,15.272358894348145,12.7041015625,41.00566101074219,8.011704444885254,,6.2911601066589355,11.070395469665527,13.11668872833252,5.649980068206787,2.2346205711364746,31.34698486328125,11.213886260986328,3.1210076808929443,26.786849975585938,34.97844696044922,14.83470630645752,3.852292537689209,9.09919261932373,,9.614907264709473,23.340030670166016,3.6690802574157715,3.915583848953247,2.698188304901123,,15.856331825256348,,8.59089183807373,,,,,
2015-04-14 00:00:00+08:00,3.6840336322784424,26.727022171020508,9.296356201171875,11.965396881103516,8.692306518554688,5.233493328094482,9.81700611114502,16.243043899536133,18.36721420288086,48.160308837890625,12.249459266662598,16.536874771118164,11.367022514343262,36.136566162109375,4.341719627380371,154.89862060546875,10.75411605834961,15.253318786621094,12.779678344726562,41.29348373413086,8.191121101379395,,5.970239639282227,10.950913429260254,12.787028312683105,5.481231212615967,2.206117630004883,30.787023544311523,12.337682723999023,3.085808515548706,26.060853958129883,33.78172302246094,14.437346458435059,3.972053050994873,9.278275489807129,,9.47852611541748,23.340030670166016,3.7922041416168213,3.934919595718384,2.6693613529205322,,16.00265121459961,,8.385026931762695,,,,,
2015-04-15 00:00:00+08:00,3.705897808074951,25.8991641998291,8.947854042053223,12.232359886169434,8.462136268615723,5.216527938842773,9.33372688293457,16.357383728027344,17.644044876098633,45.50223922729492,12.600497245788574,16.686325073242188,10.449308395385742,34.62751388549805,4.341719627380371,154.6730499267578,10.542692184448242,14.580754280090332,12.488714218139648,41.053627014160156,7.99790096282959,,5.373584747314453,10.70675277709961,12.710952758789062,5.231231212615967,2.223219394683838,30.747024536132812,12.867472648620605,3.185539722442627,25.724050521850586,32.94401931762695,14.518441200256348,4.131733417510986,9.679083824157715,,9.44821834564209,23.340030670166016,3.775787830352783,4.060604572296143,2.715484380722046,,15.047901153564453,,8.97095012664795,,,,,
2015-04-16 00:00:00+08:00,3.8370792865753174,26.59031105041504,9.20923137664795,12.87580680847168,9.118797302246094,5.6236724853515625,9.624859809875488,17.5579833984375,17.887231826782227,48.524559020996094,12.725210189819336,17.102184295654297,10.604690551757812,38.08900451660156,4.341719627380371,170.14035034179688,10.900485038757324,15.367528915405273,13.418281555175781,41.7252197265625,8.446446418762207,,5.4796366691589355,11.163905143737793,13.021594047546387,5.424981117248535,2.2631232738494873,33.01597213745117,13.132368087768555,3.297004222869873,26.839237213134766,33.952693939208984,14.994190216064453,4.171653747558594,9.679083824157715,,9.857366561889648,23.340030670166016,3.9892022609710693,4.249133110046387,2.7673723697662354,,14.421436309814453,,8.868017196655273,,,,,
2015-04-17 00:00:00+08:00,4.011990547180176,26.689044952392578,9.91495132446289,12.540390968322754,9.369277954101562,5.99688720703125,10.067380905151367,17.513519287109375,18.4248104095459,53.37800216674805,12.584332466125488,17.102184295654297,10.740647315979004,36.527061462402344,4.341719627380371,174.87001037597656,11.156631469726562,15.126419067382812,13.372937202453613,45.380619049072266,8.61206340789795,,5.092316627502441,11.553525924682617,13.034274101257324,5.537480354309082,2.2973270416259766,32.69598388671875,14.448812484741211,3.3087377548217773,27.086223602294922,33.72189712524414,15.280716896057129,4.505985736846924,9.679083824157715,,10.137703895568848,23.340030670166016,4.104116916656494,4.674530029296875,2.8423218727111816,,13.706077575683594,,9.465818405151367,,,,,
2015-04-20 00:00:00+08:00,3.9026708602905273,25.542194366455078,10.150192260742188,12.191288948059082,9.193265914916992,6.599121570587158,10.79521369934082,17.31659507751465,18.763994216918945,55.57337188720703,12.418048858642578,16.40042495727539,10.871749877929688,33.907005310058594,4.341719627380371,175.97537231445312,10.774444580078125,14.682271957397461,13.539204597473145,49.91868591308594,8.467148780822754,,4.586037635803223,11.626254081726074,12.33691120147705,5.593729496002197,2.2517223358154297,31.103370666503906,15.893693923950195,3.179672956466675,25.50700569152832,32.03792953491211,14.3670654296875,4.915165901184082,9.679083824157715,,9.69825267791748,23.340030670166016,4.268282890319824,5.1434326171875,2.7327799797058105,,13.921953201293945,,9.992355346679688,,,,,
2015-04-21 00:00:00+08:00,3.9737277030944824,26.643468856811523,10.063067436218262,12.437715530395508,9.376047134399414,6.785727500915527,10.638002395629883,17.91371726989746,19.071184158325195,53.486289978027344,13.06239128112793,16.809785842895508,11.114530563354492,34.866844177246094,4.341719627380371,193.57061767578125,11.689254760742188,15.310425758361816,14.404531478881836,48.74818801879883,8.874290466308594,,5.003788471221924,11.844441413879395,12.520761489868164,5.774979114532471,2.274524450302124,31.994213104248047,15.010714530944824,3.19140625,26.053373336791992,33.01240539550781,14.86713981628418,4.635725975036621,9.679083824157715,,9.842209815979004,23.340030670166016,4.301114082336426,5.370633602142334,2.7558419704437256,,14.599214553833008,,10.047780990600586,,,,,
2015-04-22 00:00:00+08:00,4.072114944458008,28.72452163696289,10.158906936645508,12.601999282836914,9.518210411071777,6.77724552154541,10.719520568847656,17.95182991027832,19.205577850341797,54.69718933105469,13.438838005065918,17.06969451904297,11.87200927734375,35.76119613647461,4.341719627380371,198.42813110351562,11.778702735900879,15.595948219299316,14.434762954711914,50.52312088012695,9.150317192077637,,5.163325786590576,12.150940895080566,13.123029708862305,5.937479019165039,2.3030271530151367,32.765071868896484,15.010714530944824,3.2383387088775635,27.625104904174805,34.19203186035156,15.067172050476074,4.760475158691406,9.679083824157715,,10.016475677490234,23.340030670166016,4.301114082336426,5.791195869445801,2.80196475982666,,14.654242515563965,,9.889424324035645,,,,,
2015-04-23 00:00:00+08:00,4.143171310424805,27.980207443237305,10.063067436218262,12.437715530395508,9.362506866455078,7.455820083618164,10.888376235961914,17.79302406311035,21.12549591064453,53.71272277832031,13.284102439880371,17.401084899902344,11.72148323059082,34.957542419433594,4.341719627380371,192.5254669189453,11.514421463012695,15.634020805358887,14.37430191040039,49.57328796386719,8.94329833984375,,5.004709243774414,12.270426750183105,12.774345397949219,6.531226634979248,2.2859256267547607,32.03421401977539,14.826087951660156,3.2148728370666504,27.101192474365234,33.388519287109375,15.724032402038574,4.690615653991699,9.679083824157715,,10.10739803314209,23.340030670166016,4.301114082336426,5.675179481506348,2.7673723697662354,,14.671175003051758,,9.980480194091797,,,,,
2015-04-24 00:00:00+08:00,4.2524895668029785,26.88651466369629,9.792975425720215,12.115992546081543,8.983403205871582,7.701801776885986,10.539017677307129,17.259422302246094,21.784664154052734,53.78163528442383,13.15477180480957,17.15416717529297,11.566102981567383,34.39070129394531,4.341719627380371,194.36770629882812,11.258278846740723,15.837059020996094,14.548123359680176,52.04859161376953,8.69487190246582,,5.505457878112793,11.849635124206543,12.26083755493164,6.531226634979248,2.2346205711364746,30.85974884033203,15.476286888122559,3.1268739700317383,26.030916213989258,32.30292510986328,15.275312423706055,4.660675525665283,10.651256561279297,,10.092242240905762,23.340030670166016,4.301114082336426,6.240764141082764,2.686656951904297,,14.154762268066406,,9.521242141723633,,,,,
